211  project  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [5, '0.017684887']  poll: [0, '0.002008032']  
212  projects  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
213  purely  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
214  pydroid  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
215  python  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
216  question  story: [1, '0.005703422']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
217  raises  story: [1, '0.005703422']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
218  recognition  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
219  recruiter  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
220  regarding  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
221  relevant  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [1, '0.006024096']  
222  review  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
223  rosen  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
224  round  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
225  running  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [1, '0.006024096']  
226  s2008  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
227  salaries  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
228  scratchtop  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
229  script  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
230  scrybe  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
231  series  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
232  sevin  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
233  share  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [1, '0.006024096']  
234  shovebox  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
235  show  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [27, '0.088424437']  poll: [0, '0.002008032']  
236  sick  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
237  side  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
238  silicon  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
239  site  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
240  small  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
241  smart  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [1, '0.006024096']  
242  sms  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
243  snake-implemetation  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
244  social  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
245  sockpuppets  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
246  software  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
247  someone  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [1, '0.006024096']  
248  sony  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
249  source  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
250  spec  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
251  speckle  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
252  stand  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
253  start  story: [1, '0.005703422']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
254  startup  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [3, '0.014056225']  
255  startups  story: [2, '0.009505703']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
256  stock  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
257  stories  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [1, '0.006024096']  
258  story  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
259  students  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
260  submit  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [1, '0.006024096']  
261  successful  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [1, '0.006024096']  
262  support  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [1, '0.006024096']  
263  taught  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
264  tech  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
265  testing  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
266  text  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
267  thoughts  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
268  times  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
269  tonight  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
270  trackball  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [1, '0.006024096']  
271  trackpad  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [1, '0.006024096']  
272  traffic  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
273  trolling  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [1, '0.006024096']  
274  turns  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
275  tv  story: [2, '0.009505703']  ask_hn: [0, '0.001760563']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
276  twilio  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
277  unfunds  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
278  unit  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
279  upmod  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [1, '0.006024096']  
280  upvote  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [1, '0.006024096']  
281  users  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
282  using  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [1, '0.006024096']  
283  valleywag  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [1, '0.006024096']  
284  vc  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
285  vc-backed  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
286  viral  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
287  virtual  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
288  virtualized  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [1, '0.006024096']  
289  voddler  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
290  vs2010  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
291  want  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
292  way  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
293  web  story: [1, '0.005703422']  ask_hn: [1, '0.005281690']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
294  webapp  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [1, '0.006024096']  
295  weed  story: [0, '0.001901141']  ask_hn: [1, '0.005281690']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
296  weekend  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [3, '0.011254019']  poll: [0, '0.002008032']  
297  weekendr  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
298  whats  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [1, '0.006024096']  
299  wired  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
300  woah  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
301  world  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [1, '0.006024096']  
302  woz  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
303  wrote  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
304  xbox  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [1, '0.004823151']  poll: [0, '0.002008032']  
305  yc  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [3, '0.014056225']  
306  ycnews  story: [0, '0.001901141']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [1, '0.006024096']  
307  york  story: [1, '0.005703422']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
308  youtube  story: [4, '0.017110266']  ask_hn: [0, '0.001760563']  show_hn: [0, '0.001607717']  poll: [0, '0.002008032']  
